,dew_point,air_temp,air_pressure,wind_dir,wind_speed,cumulative_snow_hours,cumulative_rain_hours,year,month,day,hour
957,-0110,-0010,NaN,NaN,0010,NaN,0,2015,1,18,2
959,-0124,+0026,10185,250,0020,  ,1,2015,1,18,3
962,-0110,+0060,NaN,290,0050,44,0,2015,1,18,4
964,-0120,+0060,NaN,310,0120,NaN,10,2015,1,18,5
966,-0120,+0066,10171,290,0060,  ,7,2015,1,18,6
969,-0150,+0060,NaN,290,0120,NaN,10,2015,1,18,7
971,-0160,+0050,NaN,300,0110,NaN,10,2015,1,18,8
973,-0143,+0045,10195,340,0040,  ,7,2015,1,18,9
976,-0160,+0040,NaN,310,0080,NaN,10,2015,1,18,10
978,-0160,+0030,NaN,310,0070,NaN,10,2015,1,18,11
980,-0156,+0030,10224,320,0040,NaN,NaN,2015,1,18,12
983,-0160,+0020,NaN,340,0080,NaN,10,2015,1,18,13
985,-0160,+0010,NaN,340,0080,NaN,10,2015,1,18,14
987,-0150,+0026,10236,340,0030,  ,NaN,2015,1,18,15
990,-0150,-0010,NaN,330,0020,NaN,10,2015,1,18,16
992,-0140,-0010,NaN,010,0020,NaN,10,2015,1,18,17
994,-0145,+0011,10252,160,0010,  ,NaN,2015,1,18,18
997,-0140,-0040,NaN,NaN,0010,NaN,10,2015,1,18,19
999,-0140,-0040,NaN,NaN,0010,NaN,10,2015,1,18,20
1001,-0138,-0020,10258,020,0010,  ,NaN,2015,1,18,21
1004,-0150,-0090,NaN,020,0020,NaN,10,2015,1,18,22
1006,-0150,-0050,NaN,NaN,0010,NaN,10,2015,1,18,23
1008,-0127,-0041,10279,NaN,9999,NaN,NaN,2015,1,19,0
1011,-0140,-0020,NaN,010,0020,NaN,10,2015,1,19,1
1013,-0160,+0010,NaN,NaN,0010,NaN,10,2015,1,19,2
1015,-0141,+0036,10283,160,0010,NaN,21,2015,1,19,3
1018,-0160,+0040,NaN,NaN,0010,NaN,10,2015,1,19,4
1020,-0150,+0050,NaN,160,0020,NaN,10,2015,1,19,5
1022,-0153,+0060,10249,180,0030,NaN,24,2015,1,19,6
1025,-0150,+0060,NaN,180,0040,NaN,10,2015,1,19,7
1027,-0150,+0060,NaN,180,0040,NaN,10,2015,1,19,8
1029,-0145,+0056,10240,160,0020,NaN,71,2015,1,19,9
1032,-0150,+0010,NaN,090,0010,NaN,10,2015,1,19,10
1034,-0140,+0010,NaN,110,0020,NaN,10,2015,1,19,11
1036,-0118,+0021,10244,140,0010,  ,2,2015,1,19,12
1039,-0100,-0010,NaN,NaN,0010,NaN,10,2015,1,19,13
1041,-0110,-0010,NaN,110,0020,NaN,10,2015,1,19,14
1043,-0104,-0016,10250,040,0020,  ,NaN,2015,1,19,15
1046,-0100,-0030,NaN,NaN,0010,NaN,10,2015,1,19,16
1048,-0110,-0060,NaN,010,0010,NaN,10,2015,1,19,17
1050,-0069,-0027,10245,070,0030,  ,1,2015,1,19,18
1053,-0100,-0070,NaN,NaN,0000,NaN,10,2015,1,19,19
1055,-0120,-0070,NaN,330,0010,NaN,0,2015,1,19,20
1057,-0071,-0038,10233,070,0010,  ,NaN,2015,1,19,21
1060,-0130,-0090,NaN,360,0020,NaN,0,2015,1,19,22
1062,-0120,-0080,NaN,350,0030,NaN,0,2015,1,19,23
1064,-0075,-0041,10229,040,0010,  ,5,2015,1,20,0
1067,-0100,-0030,NaN,340,0030,NaN,0,2015,1,20,1
1069,-0100,+0000,NaN,350,0040,NaN,0,2015,1,20,2
1071,-0081,+0015,10231,040,0030,  ,1,2015,1,20,3
1074,-0090,+0030,NaN,340,0040,NaN,10,2015,1,20,4
1076,-0090,+0040,NaN,340,0020,NaN,10,2015,1,20,5
1078,-0078,+0036,10199,090,0030,  ,1,2015,1,20,6
1081,-0090,+0040,NaN,NaN,0010,NaN,10,2015,1,20,7
1083,-0090,+0040,NaN,080,0020,NaN,10,2015,1,20,8
1085,-0085,+0028,10207,040,0010,  ,1,2015,1,20,9
1088,-0090,+0020,NaN,NaN,0010,NaN,0,2015,1,20,10
1090,-0090,+0020,NaN,NaN,0010,NaN,0,2015,1,20,11
1092,-0086,-0002,10233,040,0010,  ,1,2015,1,20,12
1095,-0080,-0010,NaN,NaN,0010,NaN,0,2015,1,20,13
1097,-0110,-0030,NaN,NaN,0010,NaN,0,2015,1,20,14
1099,-0074,-0008,10246,340,0020,  ,NaN,2015,1,20,15
1102,-0100,-0030,NaN,360,0030,NaN,0,2015,1,20,16
1104,-0090,-0030,NaN,340,0040,NaN,0,2015,1,20,17
1106,-0116,+0031,10260,340,0050,  ,NaN,2015,1,20,18
1109,-0100,-0030,NaN,340,0040,NaN,10,2015,1,20,19
1111,-0110,-0050,NaN,350,0030,NaN,10,2015,1,20,20
1113,-0118,+0017,10266,360,0050,  ,NaN,2015,1,20,21
1116,-0110,-0040,NaN,010,0020,NaN,10,2015,1,20,22
1118,-0110,-0040,NaN,360,0040,NaN,10,2015,1,20,23
1120,-0130,+0007,10291,360,0050,  ,2,2015,1,21,0
1123,-0120,+0010,NaN,360,0040,NaN,10,2015,1,21,1
1125,-0130,+0030,NaN,350,0040,NaN,10,2015,1,21,2
1127,-0146,+0031,10298,360,0040,NaN,21,2015,1,21,3
1130,-0160,+0060,NaN,350,0050,NaN,10,2015,1,21,4
1132,-0190,+0060,NaN,020,0050,NaN,10,2015,1,21,5
1134,-0165,+0053,10278,340,0040,NaN,24,2015,1,21,6
1137,-0190,+0070,NaN,360,0030,NaN,10,2015,1,21,7
1139,-0170,+0060,NaN,300,0030,NaN,10,2015,1,21,8
1141,-0171,+0045,10280,040,0010,NaN,21,2015,1,21,9
1144,-0160,+0040,NaN,320,0040,NaN,10,2015,1,21,10
1146,-0160,+0020,NaN,340,0040,NaN,10,2015,1,21,11
1148,-0151,-0012,10288,360,0010,NaN,NaN,2015,1,21,12
1151,-0140,-0010,NaN,NaN,0010,NaN,10,2015,1,21,13
1153,-0130,-0020,NaN,NaN,0010,NaN,10,2015,1,21,14
1155,-0137,-0019,10288,NaN,9999,  ,NaN,2015,1,21,15
1158,-0130,-0020,NaN,NaN,0010,NaN,10,2015,1,21,16
1160,-0140,-0040,NaN,010,0020,NaN,10,2015,1,21,17
1162,-0134,-0043,10282,140,0010,  ,1,2015,1,21,18
1165,-0140,-0060,NaN,050,0010,NaN,10,2015,1,21,19
1167,-0150,-0080,NaN,NaN,0000,NaN,10,2015,1,21,20
1169,-0133,-0059,10272,180,0010,  ,NaN,2015,1,21,21
1172,-0150,-0100,NaN,360,0020,NaN,10,2015,1,21,22
1174,-0150,-0100,NaN,NaN,0000,NaN,10,2015,1,21,23
1176,-0146,-0047,10273,090,0010,NaN,6,2015,1,22,0
1179,-0110,-0050,NaN,060,0010,NaN,0,2015,1,22,1
1181,-0090,-0020,NaN,070,0020,NaN,0,2015,1,22,2
1183,-0148,+0008,10266,040,0020,NaN,1,2015,1,22,3
1186,-0110,+0010,NaN,050,0020,NaN,0,2015,1,22,4
1188,-0110,+0030,NaN,NaN,0010,NaN,0,2015,1,22,5
1190,-0127,+0053,10229,200,0030,NaN,24,2015,1,22,6
1193,-0110,+0040,NaN,140,0020,NaN,0,2015,1,22,7
1195,-0110,+0040,NaN,080,0020,94,0,2015,1,22,8
1197,-0108,+0040,10219,220,0020,NaN,71,2015,1,22,9
1200,-0110,+0000,NaN,080,0020,NaN,0,2015,1,22,10
1202,-0110,-0010,NaN,080,0010,NaN,0,2015,1,22,11
1204,-0090,+0011,10218,200,0020,  ,5,2015,1,22,12
1207,-0100,-0030,NaN,120,0010,NaN,0,2015,1,22,13
1209,-0090,-0030,NaN,100,0010,NaN,0,2015,1,22,14
1211,-0108,-0006,10210,200,0020,  ,NaN,2015,1,22,15
1214,-0100,-0030,NaN,NaN,0010,62,0,2015,1,22,16
1216,-0100,-0050,NaN,050,0010,NaN,0,2015,1,22,17
1218,-0111,-0034,10202,NaN,9999,  ,1,2015,1,22,18
1221,-0100,-0060,NaN,NaN,0000,NaN,0,2015,1,22,19
1223,-0110,-0060,NaN,360,0020,NaN,0,2015,1,22,20
1225,-0107,-0056,10189,090,0010,  ,NaN,2015,1,22,21
1228,-0110,-0070,NaN,NaN,0000,34,0,2015,1,22,22
1230,-0130,-0090,NaN,360,0010,05,0,2015,1,22,23
1232,-0099,-0053,10193,020,0010,  ,7,2015,1,23,0
1235,-0100,-0040,NaN,010,0020,NaN,0,2015,1,23,1
1237,-0090,-0010,NaN,340,0030,NaN,0,2015,1,23,2
1239,-0107,+0018,10189,020,0020,  ,1,2015,1,23,3
1242,-0110,+0040,NaN,NaN,0010,NaN,0,2015,1,23,4
1244,-0110,+0030,NaN,310,0020,NaN,0,2015,1,23,5
1246,-0107,+0065,10168,160,0010,  ,1,2015,1,23,6
1249,-0110,+0050,NaN,NaN,0010,19,0,2015,1,23,7
1251,-0110,+0050,NaN,NaN,0010,19,0,2015,1,23,8
1253,-0106,+0051,10177,220,0020,  ,1,2015,1,23,9
1256,-0110,+0010,NaN,NaN,0010,NaN,0,2015,1,23,10
1258,-0110,+0040,NaN,270,0020,NaN,0,2015,1,23,11
1260,-0096,-0002,10204,NaN,9999,NaN,1,2015,1,23,12
1263,-0110,-0030,NaN,NaN,0010,NaN,0,2015,1,23,13
1265,-0090,-0020,NaN,NaN,0010,NaN,0,2015,1,23,14
1267,-0086,-0007,10220,070,0010,  ,NaN,2015,1,23,15
1270,-0100,-0040,NaN,NaN,0010,NaN,0,2015,1,23,16
1272,-0120,+0010,NaN,030,0020,NaN,10,2015,1,23,17
1274,-0104,-0005,10234,040,0020,  ,1,2015,1,23,18
1277,-0130,+0020,NaN,020,0040,NaN,10,2015,1,23,19
1279,-0130,+0030,NaN,030,0040,NaN,10,2015,1,23,20
1281,-0124,+0006,10247,040,0020,  ,NaN,2015,1,23,21
1284,-0140,+0000,NaN,NaN,0010,NaN,10,2015,1,23,22
1286,-0110,-0020,NaN,NaN,0010,NaN,0,2015,1,23,23
1288,-0063,+0010,10273,070,0020,  ,7,2015,1,24,0
1291,-0090,-0010,NaN,NaN,0010,NaN,0,2015,1,24,1
1293,-0070,+0020,NaN,NaN,0020,NaN,0,2015,1,24,2
1295,-0080,+0016,10288,110,0020,  ,1,2015,1,24,3
1298,-0080,+0020,NaN,210,0020,NaN,0,2015,1,24,4
1300,-0080,+0040,NaN,NaN,0010,NaN,0,2015,1,24,5
1302,-0113,+0039,10266,140,0030,  ,7,2015,1,24,6
1305,-0100,+0040,NaN,NaN,0010,NaN,0,2015,1,24,7
1307,-0110,+0030,NaN,NaN,0010,NaN,0,2015,1,24,8
1309,-0104,+0029,10272,070,0020,  ,8,2015,1,24,9
1312,-0100,+0030,NaN,150,0020,NaN,0,2015,1,24,10
1314,-0060,+0020,NaN,220,0020,NaN,0,2015,1,24,11
1316,-0026,-0006,10282,160,0010,  ,6,2015,1,24,12
1319,-0030,-0010,NaN,130,0010,  ,8,2015,1,24,13
1321,-0020,-0010,NaN,NaN,0010,  ,8,2015,1,24,14
1323,-0019,-0011,10283,220,0010,  ,71,2015,1,24,15
1326,-0020,-0010,NaN,160,0020,  ,8,2015,1,24,16
1328,-0020,-0010,NaN,170,0010,  ,8,2015,1,24,17
1330,-0020,-0013,10277,220,0010,  ,71,2015,1,24,18
1333,-0030,-0010,NaN,130,0010,  ,8,2015,1,24,19
1335,-0030,-0010,NaN,140,0020,  ,8,2015,1,24,20
1337,-0027,-0024,10261,220,0010,  ,24,2015,1,24,21
1340,-0030,-0010,NaN,100,0010,  ,8,2015,1,24,22
1342,-0030,-0010,NaN,NaN,0010,  ,8,2015,1,24,23
1344,-0032,-0017,10264,200,0020,  ,12,2015,1,25,0
1347,-0020,-0010,NaN,NaN,0010,25,0,2015,1,25,1
1349,-0020,+0000,NaN,NaN,0010,25,0,2015,1,25,2
1351,-0030,+0013,10268,180,0020,  ,1,2015,1,25,3
1354,-0030,+0020,NaN,150,0020,NaN,0,2015,1,25,4
1356,-0030,+0040,NaN,NaN,0010,NaN,0,2015,1,25,5
1358,-0037,+0029,10236,250,0020,  ,1,2015,1,25,6
1361,-0040,+0050,NaN,NaN,0010,NaN,0,2015,1,25,7
1363,-0030,+0040,NaN,110,0020,NaN,0,2015,1,25,8
1365,-0031,+0016,10231,200,0020,  ,1,2015,1,25,9
1368,-0040,+0000,NaN,NaN,0010,NaN,0,2015,1,25,10
1370,-0040,+0010,NaN,NaN,0010,NaN,0,2015,1,25,11
1372,-0033,-0009,10245,220,0020,  ,1,2015,1,25,12
1375,-0030,+0000,NaN,190,0020,NaN,0,2015,1,25,13
1377,-0030,+0000,NaN,200,0020,NaN,0,2015,1,25,14
1379,-0034,-0020,10252,220,0010,  ,NaN,2015,1,25,15
1382,-0050,-0030,NaN,NaN,0000,75,0,2015,1,25,16
1384,-0050,-0040,NaN,NaN,0010,NaN,0,2015,1,25,17
1386,-0036,-0031,10238,250,0010,  ,1,2015,1,25,18
1389,-0060,-0050,NaN,350,0010,NaN,0,2015,1,25,19
1391,-0070,-0070,NaN,360,0020,14,0,2015,1,25,20
1393,-0050,-0047,10228,270,0010,  ,NaN,2015,1,25,21
1396,-0050,-0040,NaN,280,0020,NaN,0,2015,1,25,22
1398,-0040,-0030,NaN,330,0030,NaN,0,2015,1,25,23
1400,-0033,-0030,10259,070,0010,  ,6,2015,1,26,0
1403,-0050,+0010,NaN,320,0050,14,0,2015,1,26,1
1405,-0110,+0040,NaN,330,0140,NaN,10,2015,1,26,2
1407,-0099,+0050,10287,020,0050,  ,41,2015,1,26,3
1410,-0080,+0040,NaN,010,0060,NaN,0,2015,1,26,4
1412,-0140,+0030,NaN,020,0070,NaN,10,2015,1,26,5
1414,-0194,+0034,10296,360,0070,  ,41,2015,1,26,6
1417,-0190,+0020,NaN,030,0060,NaN,10,2015,1,26,7
1419,-0200,+0010,NaN,020,0050,NaN,10,2015,1,26,8
1421,-0192,+0013,10323,360,0020,  ,7,2015,1,26,9
1424,-0180,+0000,NaN,350,0050,NaN,10,2015,1,26,10
1426,-0190,-0010,NaN,340,0060,NaN,10,2015,1,26,11
1428,-0233,-0006,10359,340,0040,  ,7,2015,1,26,12
1431,-0200,-0030,NaN,330,0060,NaN,10,2015,1,26,13
1433,-0200,-0040,NaN,330,0070,NaN,10,2015,1,26,14
1435,-0215,-0027,10375,340,0060,  ,NaN,2015,1,26,15
1438,-0210,-0050,NaN,330,0070,NaN,10,2015,1,26,16
1440,-0220,-0050,NaN,330,0070,NaN,10,2015,1,26,17
1442,-0219,-0043,10383,340,0060,  ,NaN,2015,1,26,18
1445,-0220,-0060,NaN,330,0060,NaN,10,2015,1,26,19
1447,-0220,-0090,NaN,360,0020,NaN,10,2015,1,26,20
1449,-0220,-0055,10374,360,0030,  ,NaN,2015,1,26,21
1452,-0220,-0110,NaN,010,0030,NaN,10,2015,1,26,22
1454,-0220,-0110,NaN,010,0030,NaN,10,2015,1,26,23
1456,-0212,-0060,10385,360,0030,NaN,NaN,2015,1,27,0
1459,-0210,-0060,NaN,020,0030,NaN,10,2015,1,27,1
1461,-0200,-0030,NaN,010,0040,NaN,10,2015,1,27,2
1463,-0217,-0023,10390,360,0040,NaN,21,2015,1,27,3
1466,-0200,-0020,NaN,020,0040,NaN,10,2015,1,27,4
1468,-0200,-0010,NaN,030,0040,NaN,10,2015,1,27,5
1470,-0233,+0004,10353,020,0050,NaN,24,2015,1,27,6
1473,-0210,+0000,NaN,040,0030,NaN,10,2015,1,27,7
1475,-0200,+0000,NaN,040,0020,NaN,10,2015,1,27,8
1477,-0216,-0009,10345,090,0030,  ,2,2015,1,27,9
1480,-0200,-0030,NaN,NaN,0010,NaN,10,2015,1,27,10
1482,-0210,-0030,NaN,180,0020,NaN,10,2015,1,27,11
1484,-0198,-0040,10355,250,0010,NaN,NaN,2015,1,27,12
1487,-0170,-0060,NaN,NaN,0010,NaN,10,2015,1,27,13
1489,-0180,-0070,NaN,350,0020,NaN,10,2015,1,27,14
1491,-0196,-0047,10370,200,0010,  ,NaN,2015,1,27,15
1494,-0170,-0090,NaN,010,0020,NaN,10,2015,1,27,16
1496,-0180,-0040,NaN,NaN,0010,NaN,10,2015,1,27,17
1498,-0180,-0041,10361,020,0020,  ,1,2015,1,27,18
1501,-0180,-0040,NaN,030,0050,NaN,10,2015,1,27,19
1503,-0190,-0040,NaN,030,0050,NaN,10,2015,1,27,20
1505,-0206,-0039,10358,040,0020,  ,NaN,2015,1,27,21
1508,-0190,-0050,NaN,020,0040,NaN,10,2015,1,27,22
1510,-0190,-0050,NaN,030,0030,NaN,10,2015,1,27,23
1512,-0206,-0044,10364,020,0020,  ,7,2015,1,28,0
1515,-0190,-0030,NaN,020,0030,NaN,10,2015,1,28,1
1517,-0190,-0020,NaN,050,0050,NaN,10,2015,1,28,2
1519,-0204,-0014,10369,020,0020,NaN,21,2015,1,28,3
1522,-0200,+0000,NaN,NaN,0020,NaN,10,2015,1,28,4
1524,-0200,+0000,NaN,NaN,0020,NaN,10,2015,1,28,5
1526,-0205,+0005,10334,110,0010,NaN,24,2015,1,28,6
1529,-0200,+0010,NaN,NaN,0010,NaN,10,2015,1,28,7
1531,-0200,+0000,NaN,NaN,0020,NaN,10,2015,1,28,8
1533,-0201,-0004,10323,160,0020,  ,7,2015,1,28,9
1536,-0170,-0010,NaN,140,0020,NaN,10,2015,1,28,10
1538,-0160,-0020,NaN,150,0020,NaN,10,2015,1,28,11
1540,-0183,-0013,10322,140,0020,  ,7,2015,1,28,12
1543,-0150,-0020,NaN,140,0020,NaN,10,2015,1,28,13
1545,-0140,-0030,NaN,160,0020,NaN,0,2015,1,28,14
1547,-0182,-0016,10321,200,0020,  ,NaN,2015,1,28,15
1550,-0140,-0020,NaN,140,0030,NaN,0,2015,1,28,16
1552,-0150,-0020,NaN,130,0020,NaN,0,2015,1,28,17
1554,-0157,-0015,10304,250,0030,  ,1,2015,1,28,18
1557,-0120,-0030,NaN,090,0010,NaN,0,2015,1,28,19
1559,-0090,-0020,NaN,220,0050,NaN,0,2015,1,28,20
1561,-0060,-0034,10293,200,0020,  ,NaN,2015,1,28,21
1564,-0060,-0030,NaN,190,0030,NaN,0,2015,1,28,22
1566,-0060,-0030,NaN,200,0020,NaN,0,2015,1,28,23
1568,-0068,-0039,10301,220,0020,  ,12,2015,1,29,0
1571,-0060,-0020,NaN,260,0030,NaN,0,2015,1,29,1
1573,-0060,+0000,NaN,NaN,0020,NaN,0,2015,1,29,2
1575,-0063,-0010,10298,180,0020,  ,1,2015,1,29,3
1578,-0120,+0030,NaN,310,0040,51,0,2015,1,29,4
1580,-0150,+0040,NaN,310,0040,61,10,2015,1,29,5
1582,-0175,+0041,10271,320,0050,  ,3,2015,1,29,6
1585,-0190,+0040,NaN,320,0090,NaN,10,2015,1,29,7
1587,-0200,+0040,NaN,320,0120,NaN,10,2015,1,29,8
1589,-0187,+0026,10285,320,0040,NaN,21,2015,1,29,9
1592,-0200,+0010,NaN,320,0090,NaN,10,2015,1,29,10
1594,-0210,+0010,NaN,310,0090,NaN,10,2015,1,29,11
1596,-0193,+0005,10315,340,0040,NaN,NaN,2015,1,29,12
1599,-0200,-0010,NaN,320,0090,NaN,10,2015,1,29,13
1601,-0190,-0020,NaN,330,0080,NaN,10,2015,1,29,14
1603,-0206,-0017,10337,020,0030,  ,NaN,2015,1,29,15
1606,-0200,-0040,NaN,340,0040,NaN,10,2015,1,29,16
1607,-0210,-0030,NaN,340,0070,NaN,10,2015,1,29,17
1609,-0203,-0036,10340,020,0010,  ,NaN,2015,1,29,18
1612,-0200,-0060,NaN,090,0010,NaN,10,2015,1,29,19
1614,-0200,-0070,NaN,NaN,0010,NaN,10,2015,1,29,20
1616,-0197,-0039,10344,340,0020,  ,NaN,2015,1,29,21
1619,-0200,-0090,NaN,350,0030,NaN,10,2015,1,29,22
1621,-0190,-0090,NaN,350,0050,NaN,10,2015,1,29,23
1623,-0206,-0039,10368,290,0010,NaN,NaN,2015,1,30,0
1626,-0190,-0030,NaN,340,0060,NaN,10,2015,1,30,1
1628,-0190,-0030,NaN,020,0040,NaN,10,2015,1,30,2
1630,-0211,-0010,10375,360,0060,NaN,21,2015,1,30,3
1633,-0190,+0000,NaN,350,0030,NaN,10,2015,1,30,4
1635,-0210,+0010,NaN,340,0030,NaN,10,2015,1,30,5
1637,-0229,+0018,10351,360,0050,NaN,24,2015,1,30,6
1640,-0220,+0010,NaN,NaN,0010,NaN,10,2015,1,30,7
1642,-0220,+0020,NaN,080,0020,NaN,10,2015,1,30,8
1644,-0224,+0024,10349,320,0030,NaN,71,2015,1,30,9
1647,-0200,-0010,NaN,070,0020,NaN,10,2015,1,30,10
1649,-0210,-0030,NaN,NaN,0000,NaN,10,2015,1,30,11
1651,-0233,+0004,10380,340,0030,NaN,NaN,2015,1,30,12
1654,-0200,-0010,NaN,330,0040,NaN,10,2015,1,30,13
1656,-0210,-0050,NaN,030,0030,NaN,10,2015,1,30,14
1658,-0228,-0015,10393,360,0030,  ,NaN,2015,1,30,15
1661,-0200,-0060,NaN,340,0030,NaN,10,2015,1,30,16
1663,-0200,-0080,NaN,350,0030,NaN,10,2015,1,30,17
1665,-0213,-0047,10396,040,0020,  ,NaN,2015,1,30,18
1668,-0200,-0080,NaN,360,0030,NaN,10,2015,1,30,19
1670,-0210,-0050,NaN,030,0030,NaN,10,2015,1,30,20
1672,-0227,-0053,10394,040,0020,  ,NaN,2015,1,30,21
1675,-0210,-0050,NaN,040,0040,NaN,10,2015,1,30,22
1677,-0220,-0070,NaN,020,0030,NaN,10,2015,1,30,23
1679,-0227,-0063,10408,020,0010,  ,2,2015,1,31,0
1682,-0210,-0040,NaN,030,0040,NaN,10,2015,1,31,1
1684,-0210,-0010,NaN,010,0040,NaN,10,2015,1,31,2
1686,-0225,-0004,10406,360,0020,NaN,71,2015,1,31,3
1689,-0240,+0000,NaN,050,0020,NaN,10,2015,1,31,4
1691,-0230,+0030,NaN,340,0030,NaN,10,2015,1,31,5
1693,-0220,+0029,10367,270,0020,NaN,24,2015,1,31,6
1696,-0230,+0040,NaN,NaN,0020,NaN,10,2015,1,31,7
1698,-0230,+0040,NaN,NaN,0010,NaN,10,2015,1,31,8
1700,-0222,+0017,10360,220,0040,  ,7,2015,1,31,9
1703,-0190,-0010,NaN,160,0010,NaN,10,2015,1,31,10
1705,-0210,+0010,NaN,210,0040,NaN,10,2015,1,31,11
1707,-0196,-0011,10371,250,0020,  ,1,2015,1,31,12
1710,-0200,+0010,NaN,NaN,0020,NaN,10,2015,1,31,13
1712,-0170,-0050,NaN,NaN,0010,NaN,10,2015,1,31,14
1714,-0185,-0054,10367,180,0010,  ,NaN,2015,1,31,15
1717,-0170,-0060,NaN,050,0010,NaN,10,2015,1,31,16
1719,-0180,-0080,NaN,360,0020,NaN,0,2015,1,31,17
1721,-0170,-0074,10370,180,0010,  ,1,2015,1,31,18
1724,-0180,-0090,NaN,350,0020,NaN,0,2015,1,31,19
1726,-0190,-0090,NaN,340,0020,NaN,10,2015,1,31,20
1728,-0161,-0069,10359,070,0010,  ,NaN,2015,1,31,21
1731,-0190,-0090,NaN,320,0020,NaN,10,2015,1,31,22
1733,-0180,-0090,NaN,360,0030,NaN,10,2015,1,31,23
1735,-0188,-0050,10361,040,0020,  ,7,2015,2,1,0
1738,-0180,-0040,NaN,360,0020,NaN,10,2015,2,1,1
1740,-0180,-0010,NaN,020,0040,NaN,10,2015,2,1,2
1742,-0207,-0005,10367,020,0020,  ,7,2015,2,1,3
1745,-0200,+0000,NaN,NaN,0010,NaN,10,2015,2,1,4
1747,-0200,+0010,NaN,NaN,0020,NaN,10,2015,2,1,5
1749,-0200,+0026,10338,220,0020,  ,7,2015,2,1,6
1752,-0210,+0030,NaN,150,0020,NaN,10,2015,2,1,7
1754,-0200,+0030,NaN,NaN,0020,NaN,10,2015,2,1,8
1756,-0168,+0016,10329,200,0020,  ,1,2015,2,1,9
1759,-0190,+0010,NaN,120,0010,NaN,10,2015,2,1,10
1761,-0170,-0020,NaN,160,0010,NaN,10,2015,2,1,11
1763,-0162,-0008,10342,220,0010,  ,1,2015,2,1,12
1766,-0140,-0030,NaN,NaN,0010,NaN,0,2015,2,1,13
1768,-0140,-0040,NaN,050,0010,NaN,0,2015,2,1,14
1770,-0149,-0032,10342,250,0010,  ,NaN,2015,2,1,15
1773,-0150,-0040,NaN,NaN,0010,NaN,0,2015,2,1,16
1775,-0160,-0050,NaN,NaN,0010,NaN,0,2015,2,1,17
1777,-0152,-0057,10344,NaN,9999,  ,1,2015,2,1,18
1780,-0150,-0070,NaN,360,0010,NaN,0,2015,2,1,19
1782,-0160,-0090,NaN,NaN,0010,NaN,0,2015,2,1,20
1784,-0134,-0053,10336,070,0010,  ,NaN,2015,2,1,21
1787,-0160,-0080,NaN,340,0020,NaN,0,2015,2,1,22
1789,-0160,-0090,NaN,360,0020,NaN,0,2015,2,1,23
1791,-0152,-0051,10337,070,0010,  ,7,2015,2,2,0
1794,-0160,-0040,NaN,340,0030,NaN,0,2015,2,2,1
1796,-0160,-0020,NaN,360,0020,NaN,0,2015,2,2,2
1798,-0155,+0000,10344,360,0020,  ,1,2015,2,2,3
1801,-0170,+0020,NaN,360,0020,NaN,0,2015,2,2,4
1803,-0170,+0020,NaN,NaN,0010,NaN,0,2015,2,2,5
1805,-0152,+0035,10320,220,0020,  ,1,2015,2,2,6
1808,-0160,+0030,NaN,NaN,0020,NaN,0,2015,2,2,7
1810,-0150,+0030,NaN,150,0020,NaN,0,2015,2,2,8
1812,-0157,+0029,10319,200,0030,  ,1,2015,2,2,9
1815,-0120,+0000,NaN,060,0020,NaN,0,2015,2,2,10
1817,-0150,+0010,NaN,NaN,0010,NaN,0,2015,2,2,11
1819,-0152,+0018,10332,220,0020,  ,1,2015,2,2,12
1822,-0100,+0030,NaN,220,0060,NaN,0,2015,2,2,13
1824,-0040,+0000,NaN,250,0040,NaN,0,2015,2,2,14
1826,-0035,-0003,10336,290,0020,  ,NaN,2015,2,2,15
1829,-0030,-0010,NaN,NaN,0010,NaN,0,2015,2,2,16
1831,-0030,-0020,NaN,NaN,0010,NaN,0,2015,2,2,17
1833,-0047,-0012,10327,110,0010,  ,81,2015,2,2,18
1836,-0040,-0030,NaN,360,0020,NaN,0,2015,2,2,19
1838,-0050,-0040,NaN,360,0010,NaN,0,2015,2,2,20
1840,-0056,-0038,10322,200,0010,  ,NaN,2015,2,2,21
1843,-0060,-0050,NaN,040,0010,25,0,2015,2,2,22
1845,-0050,-0040,NaN,010,0010,NaN,0,2015,2,2,23
1847,-0048,-0037,10333,250,0010,  ,12,2015,2,3,0
1850,-0040,-0020,NaN,360,0020,12,0,2015,2,3,1
1852,-0060,+0000,NaN,010,0020,25,0,2015,2,3,2
1854,-0048,+0029,10329,270,0020,  ,1,2015,2,3,3
1857,-0090,+0050,NaN,340,0020,NaN,0,2015,2,3,4
1859,-0090,+0070,NaN,350,0020,NaN,0,2015,2,3,5
1861,-0105,+0078,10303,320,0040,  ,7,2015,2,3,6
1864,-0100,+0080,NaN,290,0070,NaN,10,2015,2,3,7
1866,-0110,+0080,NaN,290,0080,NaN,10,2015,2,3,8
1868,-0124,+0074,10296,320,0040,  ,5,2015,2,3,9
1871,-0140,+0060,NaN,290,0080,NaN,10,2015,2,3,10
1873,-0160,+0060,NaN,300,0060,NaN,10,2015,2,3,11
1875,-0162,+0049,10309,320,0020,  ,3,2015,2,3,12
1878,-0180,+0040,NaN,330,0120,NaN,10,2015,2,3,13
1880,-0180,+0020,NaN,320,0110,NaN,10,2015,2,3,14
1882,-0167,+0017,10330,340,0050,  ,NaN,2015,2,3,15
1885,-0150,+0000,NaN,320,0090,NaN,10,2015,2,3,16
